CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,month
0.52014,20.0,3.97,0.647,8.398,91.5,2.2885,264.0,13.0,386.86,5.91,2024-01-01
0.82526,20.0,3.97,0.647,7.327,94.5,2.0788,264.0,13.0,393.42,11.25,2024-01-01
0.55007,20.0,3.97,0.647,7.206,91.6,1.9301,264.0,13.0,387.89,8.1,2024-01-01
0.76162,20.0,3.97,0.647,5.56,62.8,1.9865,264.0,13.0,392.4,10.45,2024-01-01
0.7857,20.0,3.97,0.647,7.014,84.6,2.1329,264.0,13.0,384.07,14.79,2024-01-01
0.57834,20.0,3.97,0.575,8.297,67.0,2.4216,264.0,13.0,384.54,7.44,2024-01-01
0.5405,20.0,3.97,0.575,7.47,52.6,2.872,264.0,13.0,390.3,3.16,2024-01-01
0.09065,20.0,6.96,0.464,5.92,61.5,3.9175,223.0,18.6,391.34,13.65,2024-01-01
0.29916,20.0,6.96,0.464,5.856,42.1,4.429,223.0,18.6,388.65,13.0,2024-01-01
0.16211,20.0,6.96,0.464,6.24,16.3,4.429,223.0,18.6,396.9,6.59,2024-01-01
0.1146,20.0,6.96,0.464,6.538,58.7,3.9175,223.0,18.6,394.96,7.73,2024-01-01
0.22188,20.0,6.96,0.464,7.691,51.8,4.3665,223.0,18.6,390.77,6.58,2024-01-01
0.05644,40.0,6.41,0.447,6.758,32.9,4.0776,254.0,17.6,396.9,3.53,2024-01-01
0.09604,40.0,6.41,0.447,6.854,42.8,4.2673,254.0,17.6,396.9,2.98,2024-01-01
0.10469,40.0,6.41,0.447,7.267,49.0,4.7872,254.0,17.6,389.25,6.05,2024-01-01
0.06127,40.0,6.41,0.447,6.826,27.6,4.8628,254.0,17.6,393.45,4.16,2024-01-01
0.07978,40.0,6.41,0.447,6.482,32.1,4.1403,254.0,17.6,396.9,7.19,2024-01-01
0.21038,20.0,3.33,0.4429,6.812,32.2,4.1007,216.0,14.9,396.9,4.85,2024-01-01
0.03578,20.0,3.33,0.4429,7.82,64.5,4.6947,216.0,14.9,387.31,3.76,2024-01-01
0.03705,20.0,3.33,0.4429,6.968,37.2,5.2447,216.0,14.9,392.23,4.59,2024-01-01
0.06129,20.0,3.33,0.4429,7.645,49.7,5.2119,216.0,14.9,377.07,3.01,2024-01-01
0.01501,90.0,1.21,0.401,7.923,24.8,5.885,198.0,13.6,395.52,3.16,2024-01-01
0.00906,90.0,2.97,0.4,7.088,20.8,7.3073,285.0,15.3,394.72,7.85,2024-01-01
0.01096,55.0,2.25,0.389,6.453,31.9,7.3073,300.0,15.3,394.72,8.23,2024-01-01
0.01965,80.0,1.76,0.385,6.23,31.5,9.0892,241.0,18.2,341.6,12.93,2024-01-01
0.03871,52.5,5.32,0.405,6.209,31.3,7.3172,293.0,16.6,396.9,7.14,2024-01-01
0.0459,52.5,5.32,0.405,6.315,45.6,7.3172,293.0,16.6,396.9,7.6,2024-01-01
0.04297,52.5,5.32,0.405,6.565,22.9,7.3172,293.0,16.6,371.72,9.51,2024-01-01
0.03502,80.0,4.95,0.411,6.861,27.9,5.1167,245.0,19.2,396.9,3.33,2024-01-01
0.07886,80.0,4.95,0.411,7.148,27.7,5.1167,245.0,19.2,396.9,3.56,2024-01-01
0.03615,80.0,4.95,0.411,6.63,23.4,5.1167,245.0,19.2,396.9,4.7,2024-01-01
0.08265,0.0,13.92,0.437,6.127,18.4,5.5027,289.0,16.0,396.9,8.58,2024-01-01
0.08199,0.0,13.92,0.437,6.009,42.3,5.5027,289.0,16.0,396.9,10.4,2024-01-01
0.12932,0.0,13.92,0.437,6.678,31.1,5.9604,289.0,16.0,396.9,6.27,2024-01-01
0.05372,0.0,13.92,0.437,6.549,51.0,5.9604,289.0,16.0,392.85,7.39,2024-01-01
0.14103,0.0,13.92,0.437,5.79,58.0,6.32,289.0,16.0,396.9,15.84,2024-01-01
0.06466,70.0,2.24,0.4,6.345,20.1,7.8278,358.0,14.8,368.24,4.97,2024-01-01
0.05561,70.0,2.24,0.4,7.041,10.0,7.8278,358.0,14.8,371.58,4.74,2024-01-01
0.04417,70.0,2.24,0.4,6.871,47.4,7.8278,358.0,14.8,390.86,6.07,2024-01-01
0.03537,34.0,6.09,0.433,6.59,40.4,5.4917,329.0,16.1,395.75,9.5,2024-01-01
0.09266,34.0,6.09,0.433,6.495,18.4,5.4917,329.0,16.1,383.61,8.67,2024-01-01
0.1,34.0,6.09,0.433,6.982,17.7,5.4917,329.0,16.1,390.43,4.86,2024-01-01
0.05515,33.0,2.18,0.472,7.236,41.1,4.022,222.0,18.4,393.68,6.93,2024-01-01
0.05479,33.0,2.18,0.472,6.616,58.1,3.37,222.0,18.4,393.36,8.93,2024-01-01
0.07503,33.0,2.18,0.472,7.42,71.9,3.0992,222.0,18.4,396.9,6.47,2024-01-01
0.04932,33.0,2.18,0.472,6.849,70.3,3.1827,222.0,18.4,396.9,7.53,2024-01-01
0.49298,0.0,9.9,0.544,6.635,82.5,3.3175,304.0,18.4,396.9,4.54,2024-01-01
0.3494,0.0,9.9,0.544,5.972,76.7,3.1025,304.0,18.4,396.24,9.97,2024-01-01
2.63548,0.0,9.9,0.544,4.973,37.8,2.5194,304.0,18.4,350.45,12.64,2024-01-01
0.79041,0.0,9.9,0.544,6.122,52.8,2.6403,304.0,18.4,396.9,5.98,2024-01-01
0.26169,0.0,9.9,0.544,6.023,90.4,2.834,304.0,18.4,396.3,11.72,2024-01-01
0.26938,0.0,9.9,0.544,6.266,82.8,3.2628,304.0,18.4,393.39,7.9,2024-01-01
0.3692,0.0,9.9,0.544,6.567,87.3,3.6023,304.0,18.4,395.69,9.28,2024-01-01
0.25356,0.0,9.9,0.544,5.705,77.7,3.945,304.0,18.4,396.42,11.5,2024-01-01
0.31827,0.0,9.9,0.544,5.914,83.2,3.9986,304.0,18.4,390.7,18.33,2024-01-01
0.24522,0.0,9.9,0.544,5.782,71.7,4.0317,304.0,18.4,396.9,15.94,2024-01-01
0.40202,0.0,9.9,0.544,6.382,67.2,3.5325,304.0,18.4,395.21,10.36,2024-01-01
0.47547,0.0,9.9,0.544,6.113,58.8,4.0019,304.0,18.4,396.23,12.73,2024-01-01
0.1676,0.0,7.38,0.493,6.426,52.3,4.5404,287.0,19.6,396.9,7.2,2024-01-01
0.18159,0.0,7.38,0.493,6.376,54.3,4.5404,287.0,19.6,396.9,6.87,2024-01-01
0.35114,0.0,7.38,0.493,6.041,49.9,4.7211,287.0,19.6,396.9,7.7,2024-01-01
0.28392,0.0,7.38,0.493,5.708,74.3,4.7211,287.0,19.6,391.13,11.74,2024-01-01
0.34109,0.0,7.38,0.493,6.415,40.1,4.7211,287.0,19.6,396.9,6.12,2024-01-01
0.19186,0.0,7.38,0.493,6.431,14.7,5.4159,287.0,19.6,393.68,5.08,2024-01-01
0.30347,0.0,7.38,0.493,6.312,28.9,5.4159,287.0,19.6,396.9,6.15,2024-01-01
0.24103,0.0,7.38,0.493,6.083,43.7,5.4159,287.0,19.6,396.9,12.79,2024-01-01
0.06617,0.0,3.24,0.46,5.868,25.8,5.2146,430.0,16.9,382.44,9.97,2024-01-01
0.06724,0.0,3.24,0.46,6.333,17.2,5.2146,430.0,16.9,375.21,7.34,2024-01-01
0.04544,0.0,3.24,0.46,6.144,32.2,5.8736,430.0,16.9,368.57,9.09,2024-01-01
0.05023,35.0,6.06,0.4379,5.706,28.4,6.6407,304.0,16.9,394.02,12.43,2024-01-01
0.03466,35.0,6.06,0.4379,6.031,23.3,6.6407,304.0,16.9,362.25,7.83,2024-01-01
0.05083,0.0,5.19,0.515,6.316,38.1,6.4584,224.0,20.2,389.71,5.68,2024-01-01
0.03738,0.0,5.19,0.515,6.31,38.5,6.4584,224.0,20.2,389.4,6.75,2024-01-01
0.03961,0.0,5.19,0.515,6.037,34.5,5.9853,224.0,20.2,396.9,8.01,2024-01-01
0.03427,0.0,5.19,0.515,5.869,46.3,5.2311,224.0,20.2,396.9,9.8,2024-01-01
0.03041,0.0,5.19,0.515,5.895,59.6,5.615,224.0,20.2,394.81,10.56,2024-01-01
0.03306,0.0,5.19,0.515,6.059,37.3,4.8122,224.0,20.2,396.14,8.51,2024-01-01
0.05497,0.0,5.19,0.515,5.985,45.4,4.8122,224.0,20.2,396.9,9.74,2024-01-01
0.06151,0.0,5.19,0.515,5.968,58.5,4.8122,224.0,20.2,396.9,9.29,2024-01-01
0.01301,35.0,1.52,0.442,7.241,49.3,7.0379,284.0,15.5,394.74,5.49,2024-01-01
0.02498,0.0,1.89,0.518,6.54,59.7,6.2669,422.0,15.9,389.96,8.65,2024-01-01
0.02543,55.0,3.78,0.484,6.696,56.4,5.7321,370.0,17.6,396.9,7.18,2024-01-01
0.03049,55.0,3.78,0.484,6.874,28.1,6.4654,370.0,17.6,387.97,4.61,2024-01-01
0.03113,0.0,4.39,0.442,6.014,48.5,8.0136,352.0,18.8,385.64,10.53,2024-01-01
0.06162,0.0,4.39,0.442,5.898,52.3,8.0136,352.0,18.8,364.61,12.67,2024-01-01
0.0187,85.0,4.15,0.429,6.516,27.7,8.5353,351.0,17.9,392.43,6.36,2024-01-01
0.01501,80.0,2.01,0.435,6.635,29.7,8.344,280.0,17.0,390.94,5.99,2024-01-01
0.02899,40.0,1.25,0.429,6.939,34.5,8.7921,335.0,19.7,389.85,5.89,2024-01-01
0.06211,40.0,1.25,0.429,6.49,44.4,8.7921,335.0,19.7,396.9,5.98,2024-01-01
0.0795,60.0,1.69,0.411,6.579,35.9,10.7103,411.0,18.3,370.78,5.49,2024-01-01
0.07244,60.0,1.69,0.411,5.884,18.5,10.7103,411.0,18.3,392.33,7.79,2024-01-01
0.01709,90.0,2.02,0.41,6.728,36.1,12.1265,187.0,17.0,384.46,4.5,2024-01-01
0.04301,80.0,1.91,0.413,5.663,21.9,10.5857,334.0,22.0,382.8,8.05,2024-01-01
0.10659,80.0,1.91,0.413,5.936,19.5,10.5857,334.0,22.0,376.04,5.57,2024-01-01
8.98296,0.0,18.1,0.77,6.212,97.4,2.1222,666.0,20.2,377.73,17.6,2024-01-01
3.8497,0.0,18.1,0.77,6.395,91.0,2.5052,666.0,20.2,391.34,13.27,2024-01-01
5.20177,0.0,18.1,0.77,6.127,83.4,2.7227,666.0,20.2,395.43,11.48,2024-01-01
4.26131,0.0,18.1,0.77,6.112,81.3,2.5091,666.0,20.2,390.74,12.67,2024-01-01
4.54192,0.0,18.1,0.77,6.398,88.0,2.5182,666.0,20.2,374.56,7.79,2024-01-01
3.83684,0.0,18.1,0.77,6.251,91.1,2.2955,666.0,20.2,350.65,14.19,2024-01-01
3.67822,0.0,18.1,0.77,5.362,96.2,2.1036,666.0,20.2,380.79,10.19,2024-01-01
4.22239,0.0,18.1,0.77,5.803,89.0,1.9047,666.0,20.2,353.04,14.64,2024-01-01
3.47428,0.0,18.1,0.718,8.78,82.9,1.9047,666.0,20.2,354.55,5.29,2024-01-01
4.55587,0.0,18.1,0.718,3.561,87.9,1.6132,666.0,20.2,354.7,7.12,2024-01-01
3.69695,0.0,18.1,0.718,4.963,91.4,1.7523,666.0,20.2,316.03,14.0,2024-01-01
13.5222,0.0,18.1,0.631,3.863,100.0,1.5106,666.0,20.2,131.42,13.33,2024-01-01
4.89822,0.0,18.1,0.631,4.97,100.0,1.3325,666.0,20.2,375.52,3.26,2024-01-01
5.66998,0.0,18.1,0.631,6.683,96.8,1.3567,666.0,20.2,375.33,3.73,2024-01-01
6.53876,0.0,18.1,0.631,7.016,97.5,1.2024,666.0,20.2,392.05,2.96,2024-01-01
9.2323,0.0,18.1,0.631,6.216,100.0,1.1691,666.0,20.2,366.15,9.53,2024-01-01
8.26725,0.0,18.1,0.668,5.875,89.6,1.1296,666.0,20.2,347.88,8.88,2024-01-01
11.1081,0.0,18.1,0.668,4.906,100.0,1.1742,666.0,20.2,396.9,34.77,2024-01-01
18.4982,0.0,18.1,0.668,4.138,100.0,1.137,666.0,20.2,396.9,37.97,2024-01-01
19.6091,0.0,18.1,0.671,7.313,97.9,1.3163,666.0,20.2,396.9,13.44,2024-01-01
15.288,0.0,18.1,0.671,6.649,93.3,1.3449,666.0,20.2,363.02,23.24,2024-01-01
9.82349,0.0,18.1,0.671,6.794,98.8,1.358,666.0,20.2,396.9,21.24,2024-01-01
23.6482,0.0,18.1,0.671,6.38,96.2,1.3861,666.0,20.2,396.9,23.69,2024-01-01
17.8667,0.0,18.1,0.671,6.223,100.0,1.3861,666.0,20.2,393.74,21.78,2024-01-01
88.9762,0.0,18.1,0.671,6.968,91.9,1.4165,666.0,20.2,396.9,17.21,2024-01-01
15.8744,0.0,18.1,0.671,6.545,99.1,1.5192,666.0,20.2,396.9,21.08,2024-01-01
9.18702,0.0,18.1,0.7,5.536,100.0,1.5804,666.0,20.2,396.9,23.6,2024-01-01
7.99248,0.0,18.1,0.7,5.52,100.0,1.5331,666.0,20.2,396.9,24.56,2024-01-01
20.0849,0.0,18.1,0.7,4.368,91.2,1.4395,666.0,20.2,285.83,30.63,2024-01-01
16.8118,0.0,18.1,0.7,5.277,98.1,1.4261,666.0,20.2,396.9,30.81,2024-01-01
24.3938,0.0,18.1,0.7,4.652,100.0,1.4672,666.0,20.2,396.9,28.28,2024-01-01
22.5971,0.0,18.1,0.7,5.0,89.5,1.5184,666.0,20.2,396.9,31.99,2024-01-01
14.3337,0.0,18.1,0.7,4.88,100.0,1.5895,666.0,20.2,372.92,30.62,2024-01-01
8.15174,0.0,18.1,0.7,5.39,98.9,1.7281,666.0,20.2,396.9,20.85,2024-01-01
6.96215,0.0,18.1,0.7,5.713,97.0,1.9265,666.0,20.2,394.43,17.11,2024-01-01
5.29305,0.0,18.1,0.7,6.051,82.5,2.1678,666.0,20.2,378.38,18.76,2024-01-01
11.5779,0.0,18.1,0.7,5.036,97.0,1.77,666.0,20.2,396.9,25.68,2024-01-01
8.64476,0.0,18.1,0.693,6.193,92.6,1.7912,666.0,20.2,396.9,15.17,2024-01-01
13.3598,0.0,18.1,0.693,5.887,94.7,1.7821,666.0,20.2,396.9,16.35,2024-01-01
8.71675,0.0,18.1,0.693,6.471,98.8,1.7257,666.0,20.2,391.98,17.12,2024-01-01
5.87205,0.0,18.1,0.693,6.405,96.0,1.6768,666.0,20.2,396.9,19.37,2024-01-01
7.67202,0.0,18.1,0.693,5.747,98.9,1.6334,666.0,20.2,393.1,19.92,2024-01-01
38.3518,0.0,18.1,0.693,5.453,100.0,1.4896,666.0,20.2,396.9,30.59,2024-01-01
9.91655,0.0,18.1,0.693,5.852,77.8,1.5004,666.0,20.2,338.16,29.97,2024-01-01
25.0461,0.0,18.1,0.693,5.987,100.0,1.5888,666.0,20.2,396.9,26.77,2024-01-01
14.2362,0.0,18.1,0.693,6.343,100.0,1.5741,666.0,20.2,396.9,20.32,2024-01-01
9.59571,0.0,18.1,0.693,6.404,100.0,1.639,666.0,20.2,376.11,20.31,2024-01-01
24.8017,0.0,18.1,0.693,5.349,96.0,1.7028,666.0,20.2,396.9,19.77,2024-01-01
41.5292,0.0,18.1,0.693,5.531,85.4,1.6074,666.0,20.2,329.46,27.38,2024-01-01
67.9208,0.0,18.1,0.693,5.683,100.0,1.4254,666.0,20.2,384.97,22.98,2024-01-01
20.7162,0.0,18.1,0.659,4.138,100.0,1.1781,666.0,20.2,370.22,23.34,2024-01-01
11.9511,0.0,18.1,0.659,5.608,100.0,1.2852,666.0,20.2,332.09,12.13,2024-01-01
7.40389,0.0,18.1,0.597,5.617,97.9,1.4547,666.0,20.2,314.64,26.4,2024-01-01
14.4383,0.0,18.1,0.597,6.852,100.0,1.4655,666.0,20.2,179.36,19.78,2024-01-01
51.1358,0.0,18.1,0.597,5.757,100.0,1.413,666.0,20.2,2.6,10.11,2024-01-01
14.0507,0.0,18.1,0.597,6.657,100.0,1.5275,666.0,20.2,35.05,21.22,2024-01-01
18.811,0.0,18.1,0.597,4.628,100.0,1.5539,666.0,20.2,28.79,34.37,2024-01-01
28.6558,0.0,18.1,0.597,5.155,100.0,1.5894,666.0,20.2,210.97,20.08,2024-01-01
45.7461,0.0,18.1,0.693,4.519,100.0,1.6582,666.0,20.2,88.27,36.98,2024-01-01
18.0846,0.0,18.1,0.679,6.434,100.0,1.8347,666.0,20.2,27.25,29.05,2024-01-01
10.8342,0.0,18.1,0.679,6.782,90.8,1.8195,666.0,20.2,21.57,25.79,2024-01-01
25.9406,0.0,18.1,0.679,5.304,89.1,1.6475,666.0,20.2,127.36,26.64,2024-01-01
73.5341,0.0,18.1,0.679,5.957,100.0,1.8026,666.0,20.2,16.45,20.62,2024-01-01
11.8123,0.0,18.1,0.718,6.824,76.5,1.794,666.0,20.2,48.45,22.74,2024-01-01
11.0874,0.0,18.1,0.718,6.411,100.0,1.8589,666.0,20.2,318.75,15.02,2024-01-01
7.02259,0.0,18.1,0.718,6.006,95.3,1.8746,666.0,20.2,319.98,15.7,2024-01-01
12.0482,0.0,18.1,0.614,5.648,87.6,1.9512,666.0,20.2,291.55,14.1,2024-01-01
7.05042,0.0,18.1,0.614,6.103,85.1,2.0218,666.0,20.2,2.52,23.29,2024-01-01
8.79212,0.0,18.1,0.584,5.565,70.6,2.0635,666.0,20.2,3.65,17.16,2024-01-01
15.8603,0.0,18.1,0.679,5.896,95.4,1.9096,666.0,20.2,7.68,24.39,2024-01-01
12.2472,0.0,18.1,0.584,5.837,59.7,1.9976,666.0,20.2,24.65,15.69,2024-01-01
37.6619,0.0,18.1,0.679,6.202,78.7,1.8629,666.0,20.2,18.82,14.52,2024-01-01
7.36711,0.0,18.1,0.679,6.193,78.1,1.9356,666.0,20.2,96.73,21.52,2024-01-01
9.33889,0.0,18.1,0.679,6.38,95.6,1.9682,666.0,20.2,60.72,24.08,2024-01-01
8.49213,0.0,18.1,0.584,6.348,86.1,2.0527,666.0,20.2,83.45,17.64,2024-01-01
10.0623,0.0,18.1,0.584,6.833,94.3,2.0882,666.0,20.2,81.33,19.69,2024-01-01
6.44405,0.0,18.1,0.584,6.425,74.8,2.2004,666.0,20.2,97.95,12.03,2024-01-01
5.58107,0.0,18.1,0.713,6.436,87.9,2.3158,666.0,20.2,100.19,16.22,2024-01-01
13.9134,0.0,18.1,0.713,6.208,95.0,2.2222,666.0,20.2,100.63,15.17,2024-01-01
11.1604,0.0,18.1,0.74,6.629,94.6,2.1247,666.0,20.2,109.85,23.27,2024-01-01
14.4208,0.0,18.1,0.74,6.461,93.3,2.0026,666.0,20.2,27.49,18.05,2024-01-01
15.1772,0.0,18.1,0.74,6.152,100.0,1.9142,666.0,20.2,9.32,26.45,2024-01-01
13.6781,0.0,18.1,0.74,5.935,87.9,1.8206,666.0,20.2,68.95,34.02,2024-01-01
9.39063,0.0,18.1,0.74,5.627,93.9,1.8172,666.0,20.2,396.9,22.88,2024-01-01
22.0511,0.0,18.1,0.74,5.818,92.4,1.8662,666.0,20.2,391.45,22.11,2024-01-01
9.72418,0.0,18.1,0.74,6.406,97.2,2.0651,666.0,20.2,385.96,19.52,2024-01-01
5.66637,0.0,18.1,0.74,6.219,100.0,2.0048,666.0,20.2,395.69,16.59,2024-01-01
9.96654,0.0,18.1,0.74,6.485,100.0,1.9784,666.0,20.2,386.73,18.85,2024-01-01
12.8023,0.0,18.1,0.74,5.854,96.6,1.8956,666.0,20.2,240.52,23.79,2024-01-01
10.6718,0.0,18.1,0.74,6.459,94.8,1.9879,666.0,20.2,43.06,23.98,2024-01-01
6.28807,0.0,18.1,0.74,6.341,96.4,2.072,666.0,20.2,318.01,17.79,2024-01-01
9.92485,0.0,18.1,0.74,6.251,96.6,2.198,666.0,20.2,388.52,16.44,2024-01-01
9.32909,0.0,18.1,0.713,6.185,98.7,2.2616,666.0,20.2,396.9,18.13,2024-01-01
7.52601,0.0,18.1,0.713,6.417,98.3,2.185,666.0,20.2,304.21,19.31,2024-01-01
6.71772,0.0,18.1,0.713,6.749,92.6,2.3236,666.0,20.2,0.32,17.44,2024-01-01
5.44114,0.0,18.1,0.713,6.655,98.2,2.3552,666.0,20.2,355.29,17.73,2024-01-01
5.09017,0.0,18.1,0.713,6.297,91.8,2.3682,666.0,20.2,385.09,17.27,2024-01-01
8.24809,0.0,18.1,0.713,7.393,99.3,2.4527,666.0,20.2,375.87,16.74,2024-01-01
9.51363,0.0,18.1,0.713,6.728,94.1,2.4961,666.0,20.2,6.68,18.71,2024-01-01
4.75237,0.0,18.1,0.713,6.525,86.5,2.4358,666.0,20.2,50.92,18.13,2024-01-01
4.66883,0.0,18.1,0.713,5.976,87.9,2.5806,666.0,20.2,10.48,19.01,2024-01-01
8.20058,0.0,18.1,0.713,5.936,80.3,2.7792,666.0,20.2,3.5,16.94,2024-01-01
7.75223,0.0,18.1,0.713,6.301,83.7,2.7831,666.0,20.2,272.21,16.23,2024-01-01
6.80117,0.0,18.1,0.713,6.081,84.4,2.7175,666.0,20.2,396.9,14.7,2024-01-01
4.81213,0.0,18.1,0.713,6.701,90.0,2.5975,666.0,20.2,255.23,16.42,2024-01-01
3.69311,0.0,18.1,0.713,6.376,88.4,2.5671,666.0,20.2,391.43,14.65,2024-01-01
6.65492,0.0,18.1,0.713,6.317,83.0,2.7344,666.0,20.2,396.9,13.99,2024-01-01
5.82115,0.0,18.1,0.713,6.513,89.9,2.8016,666.0,20.2,393.82,10.29,2024-01-01
7.83932,0.0,18.1,0.655,6.209,65.4,2.9634,666.0,20.2,396.9,13.22,2024-01-01
3.1636,0.0,18.1,0.655,5.759,48.2,3.0665,666.0,20.2,334.4,14.13,2024-01-01
3.77498,0.0,18.1,0.655,5.952,84.7,2.8715,666.0,20.2,22.01,17.15,2024-01-01
4.42228,0.0,18.1,0.584,6.003,94.5,2.5403,666.0,20.2,331.29,21.32,2024-01-01
15.5757,0.0,18.1,0.58,5.926,71.0,2.9084,666.0,20.2,368.74,18.13,2024-01-01
13.0751,0.0,18.1,0.58,5.713,56.7,2.8237,666.0,20.2,396.9,14.76,2024-01-01
4.34879,0.0,18.1,0.58,6.167,84.0,3.0334,666.0,20.2,396.9,16.29,2024-01-01
4.03841,0.0,18.1,0.532,6.229,90.7,3.0993,666.0,20.2,395.33,12.87,2024-01-01
3.56868,0.0,18.1,0.58,6.437,75.0,2.8965,666.0,20.2,393.37,14.36,2024-01-01
4.64689,0.0,18.1,0.614,6.98,67.6,2.5329,666.0,20.2,374.68,11.66,2024-01-01
8.05579,0.0,18.1,0.584,5.427,95.4,2.4298,666.0,20.2,352.58,18.14,2024-01-01
6.39312,0.0,18.1,0.584,6.162,97.4,2.206,666.0,20.2,302.76,24.1,2024-01-01
4.87141,0.0,18.1,0.614,6.484,93.6,2.3053,666.0,20.2,396.21,18.68,2024-01-01
15.0234,0.0,18.1,0.614,5.304,97.3,2.1007,666.0,20.2,349.48,24.91,2024-01-01
10.233,0.0,18.1,0.614,6.185,96.7,2.1705,666.0,20.2,379.7,18.03,2024-01-01
14.3337,0.0,18.1,0.614,6.229,88.0,1.9512,666.0,20.2,383.32,13.11,2024-01-01
5.82401,0.0,18.1,0.532,6.242,64.7,3.4242,666.0,20.2,396.9,10.74,2024-01-01
5.70818,0.0,18.1,0.532,6.75,74.9,3.3317,666.0,20.2,393.07,7.74,2024-01-01
5.73116,0.0,18.1,0.532,7.061,77.0,3.4106,666.0,20.2,395.28,7.01,2024-01-01
2.81838,0.0,18.1,0.532,5.762,40.3,4.0983,666.0,20.2,392.92,10.42,2024-01-01
2.37857,0.0,18.1,0.583,5.871,41.9,3.724,666.0,20.2,370.73,13.34,2024-01-01
3.67367,0.0,18.1,0.583,6.312,51.9,3.9917,666.0,20.2,388.62,10.58,2024-01-01
5.69175,0.0,18.1,0.583,6.114,79.8,3.5459,666.0,20.2,392.68,14.98,2024-01-01
4.83567,0.0,18.1,0.583,5.905,53.2,3.1523,666.0,20.2,388.22,11.45,2024-01-01
0.15086,0.0,27.74,0.609,5.454,92.7,1.8209,711.0,20.1,395.09,18.06,2024-01-01
0.18337,0.0,27.74,0.609,5.414,98.3,1.7554,711.0,20.1,344.05,23.97,2024-01-01
0.20746,0.0,27.74,0.609,5.093,98.0,1.8226,711.0,20.1,318.43,29.68,2024-01-01
0.10574,0.0,27.74,0.609,5.983,98.8,1.8681,711.0,20.1,390.11,18.07,2024-01-01
0.11132,0.0,27.74,0.609,5.983,83.5,2.1099,711.0,20.1,396.9,13.35,2024-01-01
0.17331,0.0,9.69,0.585,5.707,54.0,2.3817,391.0,19.2,396.9,12.01,2024-01-01
0.27957,0.0,9.69,0.585,5.926,42.6,2.3817,391.0,19.2,396.9,13.59,2024-01-01
0.17899,0.0,9.69,0.585,5.67,28.8,2.7986,391.0,19.2,393.29,17.6,2024-01-01
0.2896,0.0,9.69,0.585,5.39,72.9,2.7986,391.0,19.2,396.9,21.14,2024-01-01
0.26838,0.0,9.69,0.585,5.794,70.6,2.8927,391.0,19.2,396.9,14.1,2024-01-01
0.23912,0.0,9.69,0.585,6.019,65.3,2.4091,391.0,19.2,396.9,12.92,2024-01-01
0.17783,0.0,9.69,0.585,5.569,73.5,2.3999,391.0,19.2,395.77,15.1,2024-01-01
0.22438,0.0,9.69,0.585,6.027,79.7,2.4982,391.0,19.2,396.9,14.33,2024-01-01
0.06263,0.0,11.93,0.573,6.593,69.1,2.4786,273.0,21.0,391.99,9.67,2024-01-01
0.04527,0.0,11.93,0.573,6.12,76.7,2.2875,273.0,21.0,396.9,9.08,2024-01-01
0.06076,0.0,11.93,0.573,6.976,91.0,2.1675,273.0,21.0,396.9,5.64,2024-01-01
0.10959,0.0,11.93,0.573,6.794,89.3,2.3889,273.0,21.0,393.45,6.48,2024-01-01
0.04741,0.0,11.93,0.573,6.03,80.8,2.505,273.0,21.0,396.9,7.88,2024-01-01
0.01264,18.0,2.77,0.923,10.136,68.10000000000001,5.2196,483.0,27.9,397.21999999999997,6.710000000000001,2024-02-01
0.03363,0.0,7.53,0.854,9.982,81.80000000000001,6.0967,429.0,30.4,397.21999999999997,10.870000000000001,2024-02-01
0.03361,0.0,7.53,0.854,10.745999999999999,64.0,6.0967,429.0,30.4,393.15,5.76,2024-02-01
0.03869,0.0,2.64,0.843,10.559000000000001,48.699999999999996,7.1918,409.0,31.299999999999997,394.95,4.67,2024-02-01
0.07537,0.0,2.64,0.843,10.708,57.1,7.1918,409.0,31.299999999999997,397.21999999999997,7.0600000000000005,2024-02-01
0.03617,0.0,2.64,0.843,9.991,61.6,7.1918,409.0,31.299999999999997,394.44,6.9399999999999995,2024-02-01
0.09461,12.5,8.33,0.909,9.573,69.5,6.6901,498.0,27.799999999999997,395.92,14.16,2024-02-01
0.15087,12.5,8.33,0.909,9.733,99.0,7.0801,498.0,27.799999999999997,397.21999999999997,20.88,2024-02-01
0.21756,12.5,8.33,0.909,9.192,102.9,7.2116999999999996,498.0,27.799999999999997,386.95,31.66,2024-02-01
0.17636,12.5,8.33,0.909,9.565,88.80000000000001,7.7217,498.0,27.799999999999997,387.03,18.830000000000002,2024-02-01
0.23121,12.5,8.33,0.909,9.937999999999999,97.2,7.4763,498.0,27.799999999999997,392.84,22.18,2024-02-01
0.12379000000000001,12.5,8.33,0.909,9.57,85.80000000000001,7.3563,498.0,27.799999999999997,397.21999999999997,15.0,2024-02-01
0.10010000000000001,12.5,8.33,0.909,9.45,41.9,6.5805,498.0,27.799999999999997,390.82,17.44,2024-02-01
0.63608,0.0,8.600000000000001,0.923,9.51,64.7,5.8370999999999995,494.0,33.6,397.21999999999997,9.99,2024-02-01
0.64428,0.0,8.600000000000001,0.923,9.657,87.4,5.5915,494.0,33.6,380.34,11.99,2024-02-01
0.63371,0.0,8.600000000000001,0.923,9.395,59.4,5.6282,494.0,33.6,395.94,10.200000000000001,2024-02-01
